,seq_len,image_path,pose
265,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001336.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001337.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001338.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001339.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001340.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001341.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001342.png']","[[ 1.50668967e+00  2.51875815e-02  5.34774495e-02 -5.07962100e+01
  -4.33223700e+00  2.40470800e+02  6.53146000e-02  2.16729700e-02
   9.97629400e-01  5.34350100e-02  9.98253700e-01 -2.51849200e-02
  -9.96432900e-01  5.49532600e-02  6.40424400e-02]
 [ 1.50606181e+00  2.53766325e-02  5.56420535e-02 -4.99602600e+01
  -4.37667100e+00  2.40516300e+02  6.59973800e-02  2.16839800e-02
   9.97584200e-01  5.55954400e-02  9.98130900e-01 -2.53739100e-02
  -9.96269700e-01  5.71357300e-02  6.46684900e-02]
 [ 1.50467130e+00  2.20404141e-02  5.50621087e-02 -4.91273900e+01
  -4.42156400e+00  2.40564300e+02  6.71869400e-02  1.83206400e-02
   9.97572200e-01  5.50209200e-02  9.98241900e-01 -2.20386300e-02
  -9.96222100e-01  5.63680400e-02  6.60608000e-02]
 [ 1.50361387e+00  1.95130576e-02  5.37407807e-02 -4.82997300e+01
  -4.46489100e+00  2.40614300e+02  6.80807300e-02  1.58337100e-02
   9.97554200e-01  5.37046900e-02  9.98366200e-01 -1.95118200e-02
  -9.96233300e-01  5.49017000e-02  6.71191500e-02]
 [ 1.50252682e+00  2.05943853e-02  5.36404813e-02 -4.74783000e+01
  -4.50414300e+00  2.40661600e+02  6.92198900e-02  1.68579900e-02
   9.97459000e-01  5.36033900e-02  9.98349900e-01 -2.05929300e-02
  -9.96160200e-01  5.48926100e-02  6.82020200e-02]
 [ 1.50144160e+00  2.37012475e-02  5.34147019e-02 -4.66658700e+01
  -4.53866700e+00  2.40712700e+02  7.04625500e-02  1.99085000e-02
   9.97315800e-01  5.33743100e-02  9.98293300e-01 -2.36990300e-02
  -9.96085400e-01  5.49009200e-02  6.92796800e-02]
 [ 1.50057399e+00  2.57840357e-02  5.44005547e-02 -4.58572600e+01
  -4.57170300e+00  2.40770600e+02  7.14592200e-02  2.18644800e-02
   9.97203900e-01  5.43556500e-02  9.98188700e-01 -2.57811800e-02
  -9.95961300e-01  5.60459500e-02  7.01413200e-02]]"
661,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003300.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003301.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003302.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003303.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003304.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003305.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003306.png']","[[-1.67556517e+00 -4.70422660e-02 -2.63096178e-03  1.37425000e+02
  -1.22660100e+01  2.22166300e+02 -1.04700000e-01  4.64917600e-02
  -9.93416600e-01 -2.62804800e-03  9.98890200e-01  4.70249200e-02
   9.94500300e-01  7.53425700e-03 -1.04461600e-01]
 [-1.66335376e+00 -4.82013094e-02 -1.14460364e-03  1.36707500e+02
  -1.22319500e+01  2.22122400e+02 -9.24802000e-02  4.78705800e-02
  -9.94563200e-01 -1.14327400e-03  9.98837900e-01  4.81826500e-02
   9.95713800e-01  5.59300300e-03 -9.23179900e-02]
 [-1.65379162e+00 -5.06268646e-02  3.50431112e-03  1.35967800e+02
  -1.21995400e+01  2.22085700e+02 -8.27228200e-02  5.07212400e-02
  -9.95281000e-01  3.49981400e-03  9.98712600e-01  5.06052400e-02
   9.96566400e-01  7.02914700e-04 -8.27938300e-02]
 [-1.64582939e+00 -5.26739538e-02  4.86551955e-03  1.35205500e+02
  -1.21682100e+01  2.22050100e+02 -7.47063500e-02  5.28655600e-02
  -9.95803300e-01  4.85875200e-03  9.98601200e-01  5.26496000e-02
   9.97193700e-01 -9.05096900e-04 -7.48587100e-02]
 [-1.63822405e+00 -5.32346904e-02  1.87201809e-03  1.34423000e+02
  -1.21291500e+01  2.22010200e+02 -6.72771400e-02  5.32146700e-02
  -9.96314200e-01  1.86936500e-03  9.98581600e-01  5.32095500e-02
   9.97732500e-01  1.71731700e-03 -6.72811900e-02]
 [-1.63045329e+00 -4.82820453e-02  3.52821003e-03  1.33621000e+02
  -1.20912500e+01  2.21981100e+02 -5.94512300e-02  4.83874800e-02
  -9.97057800e-01  3.52409100e-03  9.98828400e-01  4.82632900e-02
   9.98224900e-01 -6.44405200e-04 -5.95521000e-02]
 [-1.62324250e+00 -4.43532472e-02  7.86550573e-03  1.32804000e+02
  -1.20594000e+01  2.21961500e+02 -5.20722500e-02  4.46886900e-02
  -9.97643000e-01  7.85768900e-03  9.98985600e-01  4.43387100e-02
   9.98612400e-01 -5.53034500e-03 -5.23705800e-02]]"
312,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001576.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001577.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001578.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001579.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001580.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001581.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001582.png']","[[ 1.60572838e+00  1.92881948e-02  3.91981959e-02  5.01619900e+00
  -2.61255400e+00  9.07384100e+01 -3.41427700e-02  2.06290600e-02
   9.99204100e-01  3.91808700e-02  9.99046000e-01 -1.92870000e-02
  -9.98648600e-01  3.84911600e-02 -3.49184600e-02]
 [ 1.60107209e+00  1.66125441e-02  3.86284160e-02  5.61033100e+00
  -2.63231500e+00  9.07104900e+01 -2.96073300e-02  1.77608100e-02
   9.99403800e-01  3.86134800e-02  9.99116100e-01 -1.66117800e-02
  -9.98815500e-01  3.80986200e-02 -3.02669600e-02]
 [ 1.59932683e+00  1.64950571e-02  3.86825068e-02  6.21174500e+00
  -2.65040300e+00  9.06835700e+01 -2.78676800e-02  1.75784600e-02
   9.99457100e-01  3.86676000e-02  9.99116000e-01 -1.64943100e-02
  -9.98863400e-01  3.81869300e-02 -2.85227500e-02]
 [ 1.59875543e+00  1.71686026e-02  4.12160604e-02  6.82146800e+00
  -2.66540800e+00  9.06484300e+01 -2.72246100e-02  1.82983600e-02
   9.99461900e-01  4.11983200e-02  9.99003500e-01 -1.71677600e-02
  -9.98780000e-01  4.07087500e-02 -2.79513400e-02]
 [ 1.59779019e+00  1.78141818e-02  4.49975940e-02  7.44619200e+00
  -2.68172800e+00  9.06185000e+01 -2.61622700e-02  1.90028200e-02
   9.99477100e-01  4.49752700e-02  9.98829200e-01 -1.78132400e-02
  -9.98645400e-01  4.44857100e-02 -2.69863000e-02]
 [ 1.59742565e+00  1.90606537e-02  4.85482453e-02  8.08109000e+00
  -2.70369900e+00  9.05785300e+01 -2.56702000e-02  2.03224400e-02
   9.99463900e-01  4.85203600e-02  9.98640300e-01 -1.90595000e-02
  -9.98492200e-01  4.80050800e-02 -2.66213400e-02]
 [ 1.59801419e+00  1.96645263e-02  5.11226170e-02  8.73117500e+00
  -2.72780500e+00  9.05428400e+01 -2.61745300e-02  2.10209600e-02
   9.99436400e-01  5.10904700e-02  9.98500400e-01 -1.96632600e-02
  -9.98350900e-01  5.05469800e-02 -2.72092400e-02]]"
664,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003315.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003316.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003317.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003318.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003319.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003320.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003321.png']","[[-1.60723465e+00 -4.59704271e-02  1.15998751e-02  1.24622700e+02
  -1.17853700e+01  2.21854300e+02 -3.58951200e-02  4.63432200e-02
  -9.98280500e-01  1.15873600e-02  9.98876300e-01  4.59542400e-02
   9.99288300e-01 -9.91789700e-03 -3.63917800e-02]
 [-1.60755876e+00 -3.78227245e-02  1.37630683e-02  1.23649000e+02
  -1.17492000e+01  2.21850000e+02 -3.62306100e-02  3.82904100e-02
  -9.98609700e-01  1.37527900e-02  9.99190100e-01  3.78137100e-02
   9.99248800e-01 -1.23636500e-02 -3.67278700e-02]
 [-1.60752441e+00 -3.77612737e-02  1.62302624e-02  1.22658800e+02
  -1.17206800e+01  2.21839300e+02 -3.61027100e-02  3.83178100e-02
  -9.98613200e-01  1.62179800e-02  9.99155500e-01  3.77523000e-02
   9.99216400e-01 -1.48325200e-02 -3.66936500e-02]
 [-1.60783442e+00 -4.13578168e-02  1.77279469e-02  1.21664000e+02
  -1.16940700e+01  2.21830100e+02 -3.62913700e-02  4.19676000e-02
  -9.98459700e-01  1.77118600e-02  9.98987900e-01  4.13460300e-02
   9.99184200e-01 -1.61840700e-02 -3.69979600e-02]
 [-1.60911121e+00 -4.38341368e-02  1.79248377e-02  1.20663800e+02
  -1.16656100e+01  2.21813400e+02 -3.75145000e-02  4.44674800e-02
  -9.98306200e-01  1.79066600e-02  9.98878900e-01  4.38201000e-02
   9.99135600e-01 -1.62324300e-02 -3.82687100e-02]
 [-1.61158640e+00 -4.87122215e-02  1.91440981e-02  1.19664900e+02
  -1.16320700e+01  2.21789800e+02 -3.98399400e-02  4.94241600e-02
  -9.97983000e-01  1.91202200e-02  9.98630700e-01  4.86929600e-02
   9.99023100e-01 -1.71417200e-02 -4.07303900e-02]
 [-1.61517285e+00 -5.51078764e-02  2.02644882e-02  1.18657200e+02
  -1.15960900e+01  2.21763300e+02 -4.32378600e-02  5.59133700e-02
  -9.97499000e-01  2.02323400e-02  9.98276900e-01  5.50799900e-02
   9.98859900e-01 -1.78001900e-02 -4.42946200e-02]]"
666,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003326.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003327.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003328.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003329.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003330.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003331.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003332.png']","[[-1.63052694e+00 -4.84201790e-02  2.03936754e-02  1.13625600e+02
  -1.13993600e+01  2.21625200e+02 -5.86974500e-02  4.95222000e-02
  -9.97046700e-01  2.03683600e-02  9.98620200e-01  4.84012600e-02
   9.98068000e-01 -1.74671600e-02 -5.96251400e-02]
 [-1.63367902e+00 -5.48202114e-02  2.07259471e-02  1.12627300e+02
  -1.13638900e+01  2.21570300e+02 -6.16944600e-02  5.59750600e-02
  -9.96524300e-01  2.06933300e-02  9.98283300e-01  5.47927600e-02
   9.97880500e-01 -1.72409900e-02 -6.27468600e-02]
 [-1.63591346e+00 -6.01799881e-02  2.07650506e-02  1.11631200e+02
  -1.13278900e+01  2.21513800e+02 -6.38109600e-02  6.13543700e-02
  -9.96074200e-01  2.07259700e-02  9.97974500e-01  6.01436700e-02
   9.97746700e-01 -1.68067800e-02 -6.49533300e-02]
 [-1.63754416e+00 -5.74609916e-02  2.07182640e-02  1.10649400e+02
  -1.12937700e+01  2.21433200e+02 -6.54968700e-02  5.86709600e-02
  -9.96126500e-01  2.06825900e-02  9.98135300e-01  5.74293800e-02
   9.97638400e-01 -1.68410200e-02 -6.65882000e-02]
 [-1.63815659e+00 -5.19284315e-02  2.03569349e-02  1.09673500e+02
  -1.12574600e+01  2.21356100e+02 -6.62412500e-02  5.31467600e-02
  -9.96387300e-01  2.03280900e-02  9.98445100e-01  5.19051000e-02
   9.97596500e-01 -1.68163800e-02 -6.72186100e-02]
 [-1.63826468e+00 -4.66130759e-02  2.11285510e-02  1.08702000e+02
  -1.12272000e+01  2.21281600e+02 -6.64199300e-02  4.79041200e-02
  -9.96641200e-01  2.11040300e-02  9.98690800e-01  4.65962000e-02
   9.97568500e-01 -1.79382200e-02 -6.73439500e-02]
 [-1.63887860e+00 -4.10005438e-02  2.30717242e-02  1.07726500e+02
  -1.11999200e+01  2.21225500e+02 -6.70681800e-02  4.24526300e-02
  -9.96844900e-01  2.30502900e-02  9.98893700e-01  4.09890600e-02
   9.97482100e-01 -2.02284900e-02 -6.79725200e-02]]"
667,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003332.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003333.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003334.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003335.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003336.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003337.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003338.png']","[[-1.63887860e+00 -4.10005438e-02  2.30717242e-02  1.07726500e+02
  -1.11999200e+01  2.21225500e+02 -6.70681800e-02  4.24526300e-02
  -9.96844900e-01  2.30502900e-02  9.98893700e-01  4.09890600e-02
   9.97482100e-01 -2.02284900e-02 -6.79725200e-02]
 [-1.63835648e+00 -3.53889358e-02  2.37368109e-02  1.06754900e+02
  -1.11758500e+01  2.21166500e+02 -6.66519100e-02  3.68931700e-02
  -9.97094000e-01  2.37197200e-02  9.99092300e-01  3.53815500e-02
   9.97494300e-01 -2.12925300e-02 -6.74665000e-02]
 [-1.63735189e+00 -4.03575321e-02  2.48896758e-02  1.05772700e+02
  -1.11520800e+01  2.21096800e+02 -6.54839700e-02  4.18999300e-02
  -9.96973600e-01  2.48668400e-02  9.98876200e-01  4.03465800e-02
   9.97543700e-01 -2.21495200e-02 -6.64522900e-02]
 [-1.63639892e+00 -4.90557636e-02  2.84167067e-02  1.04789800e+02
  -1.11295800e+01  2.21038600e+02 -6.41388200e-02  5.07734700e-02
  -9.96648500e-01  2.83787000e-02  9.98393700e-01  4.90360900e-02
   9.97537400e-01 -2.51384600e-02 -6.54766800e-02]
 [-1.63521120e+00 -5.19774188e-02  2.85117932e-02  1.03815900e+02
  -1.11024100e+01  2.20977200e+02 -6.28661600e-02  5.36602600e-02
  -9.96578400e-01  2.84694300e-02  9.98243600e-01  5.19540200e-02
   9.97615800e-01 -2.51058600e-02 -6.42834100e-02]
 [-1.63395763e+00 -4.97673822e-02  2.70271897e-02  1.02852200e+02
  -1.10697100e+01  2.20918400e+02 -6.17545900e-02  5.13352400e-02
  -9.96770300e-01  2.69904400e-02  9.98397100e-01  4.97468400e-02
   9.97726300e-01 -2.38311600e-02 -6.30411600e-02]
 [-1.63328563e+00 -4.73860199e-02  3.14199021e-02  1.01892600e+02
  -1.10399300e+01  2.20868000e+02 -6.09326700e-02  4.92143000e-02
  -9.96927900e-01  3.13794700e-02  9.98384500e-01  4.73682900e-02
   9.97648500e-01 -2.83967800e-02 -6.23785500e-02]]"
256,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001292.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001293.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001294.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001295.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001296.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001297.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001298.png']","[[ 1.49706413e+00  2.15945582e-02  4.23250304e-02 -8.71348400e+01
  -3.06808700e+00  2.38488000e+02  7.45106000e-02  1.83979600e-02
   9.97050500e-01  4.23025300e-02  9.98871500e-01 -2.15928800e-02
  -9.96322500e-01  4.37866500e-02  7.36482300e-02]
 [ 1.49850434e+00  2.12486693e-02  4.14244741e-02 -8.64862900e+01
  -3.07127700e+00  2.38540100e+02  7.30446800e-02  1.81821900e-02
   9.97162900e-01  4.14032800e-02  9.98916600e-01 -2.12470700e-02
  -9.96468800e-01  4.28377900e-02  7.22127300e-02]
 [ 1.49973508e+00  2.14266884e-02  4.08708988e-02 -8.58189300e+01
  -3.08989200e+00  2.38577400e+02  7.18153800e-02  1.84520400e-02
   9.97247300e-01  4.08501400e-02  9.98935500e-01 -2.14250500e-02
  -9.96581000e-01  4.22763300e-02  7.09851600e-02]
 [ 1.50212038e+00  2.32541259e-02  4.08892655e-02 -8.51395400e+01
  -3.10953000e+00  2.38614700e+02  6.95128700e-02  2.03727000e-02
   9.97373000e-01  4.08668200e-02  9.98894000e-01 -2.32520300e-02
  -9.96743600e-01  4.23757700e-02  6.86034200e-02]
 [ 1.50465001e+00  2.55737064e-02  4.07678484e-02 -8.44434900e+01
  -3.13158100e+00  2.38650800e+02  6.70830800e-02  2.27998600e-02
   9.97486900e-01  4.07432300e-02  9.98842400e-01 -2.55709200e-02
  -9.96915100e-01  4.23562000e-02  6.60764800e-02]
 [ 1.50731513e+00  2.73953958e-02  3.98645815e-02 -8.37365100e+01
  -3.14161700e+00  2.38689000e+02  6.44776600e-02  2.47867900e-02
   9.97611300e-01  3.98390700e-02  9.98830600e-01 -2.73919700e-02
  -9.97123600e-01  4.15100600e-02  6.34147700e-02]
 [ 1.50990546e+00  2.86519285e-02  3.95511314e-02 -8.29959900e+01
  -3.16446500e+00  2.38713600e+02  6.19363200e-02  2.61663600e-02
   9.97737100e-01  3.95245900e-02  9.98807800e-01 -2.86480100e-02
  -9.97297200e-01  4.12094900e-02  6.08282700e-02]]"
668,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003338.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003339.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003340.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003341.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003342.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003343.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/003344.png']","[[-1.63328563e+00 -4.73860199e-02  3.14199021e-02  1.01892600e+02
  -1.10399300e+01  2.20868000e+02 -6.09326700e-02  4.92143000e-02
  -9.96927900e-01  3.13794700e-02  9.98384500e-01  4.73682900e-02
   9.97648500e-01 -2.83967800e-02 -6.23785500e-02]
 [-1.63262244e+00 -4.67954551e-02  3.28639658e-02  1.00933900e+02
  -1.10129600e+01  2.20822800e+02 -6.02192700e-02  4.86939700e-02
  -9.96996800e-01  3.28220800e-02  9.98365900e-01  4.67783800e-02
   9.97645400e-01 -2.99065400e-02 -6.17191000e-02]
 [-1.63145721e+00 -4.39750085e-02  3.27862556e-02  9.99780000e+01
  -1.09903600e+01  2.20766500e+02 -5.91527100e-02  4.58436600e-02
  -9.97195800e-01  3.27486900e-02  9.98496300e-01  4.39608400e-02
   9.97711600e-01 -3.00564400e-02 -6.05650800e-02]
 [-1.63196981e+00 -4.59285322e-02  3.58390068e-02  9.90261600e+01
  -1.09655300e+01  2.20712600e+02 -5.94540600e-02  4.79876400e-02
  -9.97077000e-01  3.57935500e-02  9.98304000e-01  4.59123900e-02
   9.97589100e-01 -3.29592400e-02 -6.10708700e-02]
 [-1.63408409e+00 -5.14612313e-02  4.02446268e-02  9.80754600e+01
  -1.09390300e+01  2.20656000e+02 -6.11289000e-02  5.38385700e-02
  -9.96676800e-01  4.01805000e-02  9.97867500e-01  5.14385200e-02
   9.97320800e-01 -3.69025800e-02 -6.31618000e-02]
 [-1.63550350e+00 -5.45192502e-02  3.97504743e-02  9.71318500e+01
  -1.09112600e+01  2.20597500e+02 -6.24499800e-02  5.69049100e-02
  -9.96424600e-01  3.96809600e-02  9.97725400e-01  5.44922500e-02
   9.97258900e-01 -3.61360300e-02 -6.45659600e-02]
 [-1.63644718e+00 -5.33348001e-02  3.84903727e-02  9.61930300e+01
  -1.08802800e+01  2.20537100e+02 -6.35081400e-02  5.56797500e-02
  -9.96426900e-01  3.84261500e-02  9.97838400e-01  5.33095200e-02
   9.97241200e-01 -3.49032400e-02 -6.55104200e-02]]"
252,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001272.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001273.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001274.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001275.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001276.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001277.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001278.png']","[[ 1.03698605e+00  2.86417561e-02  2.15865709e-02 -9.62541500e+01
  -2.88637800e+00  2.36931100e+02  5.09230900e-01  1.36650700e-02
   8.60521500e-01  2.15760400e-02  9.99356900e-01 -2.86378400e-02
  -8.60359400e-01  3.31499100e-02  5.08608500e-01]
 [ 1.08703338e+00  2.86970890e-02  2.15564349e-02 -9.59315300e+01
  -2.88915400e+00  2.37053200e+02  4.65553100e-01  1.53693200e-02
   8.84886500e-01  2.15458900e-02  9.99356000e-01 -2.86931500e-02
  -8.84757600e-01  3.24238500e-02  4.64922100e-01]
 [ 1.13247121e+00  2.68267475e-02  1.88665669e-02 -9.56134800e+01
  -2.89225300e+00  2.37212600e+02  4.24806200e-01  1.62764700e-02
   9.05138000e-01  1.88586600e-02  9.99462300e-01 -2.68235300e-02
  -9.05087800e-01  2.84644800e-02  4.24270800e-01]
 [ 1.17675021e+00  2.52706893e-02  1.58271741e-02 -9.52831500e+01
  -2.89377400e+00  2.37358800e+02  3.84248800e-01  1.72523800e-02
   9.23068400e-01  1.58214600e-02  9.99555500e-01 -2.52680000e-02
  -9.23094000e-01  2.43134900e-02  3.83805000e-01]
 [ 1.22090166e+00  2.36741610e-02  1.61361722e-02 -9.49304300e+01
  -2.89521300e+00  2.37468500e+02  3.43113100e-01  1.67035200e-02
   9.39145600e-01  1.61309500e-02  9.99589600e-01 -2.36719500e-02
  -9.39155500e-01  2.32714600e-02  3.42702800e-01]
 [ 1.26236828e+00  1.95067562e-02  1.97833440e-02 -9.45647200e+01
  -2.90476800e+00  2.37578100e+02  3.03869500e-01  1.25763800e-02
   9.52630700e-01  1.97782900e-02  9.99614100e-01 -1.95055200e-02
  -9.52508300e-01  2.47685300e-02  3.03503500e-01]
 [ 1.30045864e+00  1.53516632e-02  2.41148297e-02 -9.41850800e+01
  -2.91472800e+00  2.37674800e+02  2.67335900e-01  8.34981500e-03
   9.63567200e-01  2.41096500e-02  9.99591400e-01 -1.53510600e-02
  -9.63301700e-01  2.73351500e-02  2.67025400e-01]]"
251,7,"['/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001266.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001267.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001268.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001269.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001270.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001271.png', '/home/mononoke/GitUploads/depth_and_yolov5/final_results/2channel_PIL/00/001272.png']","[[ 6.85264980e-01  3.74209946e-02 -1.85795462e-02 -9.80861000e+01
  -2.82619200e+00  2.35806300e+02  7.73677900e-01  3.80577200e-02
   6.32435100e-01 -1.85654700e-02  9.99127400e-01 -3.74122600e-02
  -6.33307100e-01  1.72035700e-02  7.73709300e-01]
 [ 7.45474597e-01  3.15840510e-02 -1.14682113e-02 -9.78074700e+01
  -2.83786600e+00  2.36079700e+02  7.34472100e-01  2.98454100e-02
   6.77982300e-01 -1.14622400e-02  9.99435500e-01 -3.15788000e-02
  -6.78542000e-01  1.54225400e-02  7.34399600e-01]
 [ 8.04921244e-01  2.47454049e-02  2.52850893e-03 -9.74914200e+01
  -2.84607400e+00  2.36281400e+02  6.93210900e-01  1.60813300e-02
   7.20555400e-01  2.52773200e-03  9.99690600e-01 -2.47428800e-02
  -7.20730300e-01  1.89734000e-02  6.92955800e-01]
 [ 8.64240963e-01  2.29252992e-02  9.99142293e-03 -9.71742700e+01
  -2.87391700e+00  2.36468700e+02  6.49359500e-01  1.09481400e-02
   7.60402800e-01  9.98863100e-03  9.99687300e-01 -2.29232900e-02
  -7.60416000e-01  2.24808300e-02  6.49047000e-01]
 [ 9.23454201e-01  2.42276499e-02  1.42824179e-02 -9.68788100e+01
  -2.87818100e+00  2.36654400e+02  6.03282900e-01  1.07093000e-02
   7.97455400e-01  1.42777400e-02  9.99604500e-01 -2.42252800e-02
  -7.97399400e-01  2.60005500e-02  6.02891400e-01]
 [ 9.81719246e-01  2.67240114e-02  1.84712555e-02 -9.65635600e+01
  -2.88199900e+00  2.36781500e+02  5.55909500e-01  1.19514100e-02
   8.31156900e-01  1.84636100e-02  9.99472400e-01 -2.67208300e-02
  -8.31037700e-01  3.02005100e-02  5.55395500e-01]
 [ 1.03698605e+00  2.86417561e-02  2.15865709e-02 -9.62541500e+01
  -2.88637800e+00  2.36931100e+02  5.09230900e-01  1.36650700e-02
   8.60521500e-01  2.15760400e-02  9.99356900e-01 -2.86378400e-02
  -8.60359400e-01  3.31499100e-02  5.08608500e-01]]"
